id,name,age,income,purchase_date,product_category,purchase_amount,rating
2945,Jane Smith,51,103994.0,2023-05-03 16:00:00,Books,273.92,3.0
2946,Jane Smith,35,,2023-05-03 17:00:00,Books,97.45,3.0
2947,Bob White,33,30593.0,2023-05-03 18:00:00,Sports,156.11,3.0
2948,John Doe,36,24171.0,2023-05-03 19:00:00,Electronics,347.41,1.0
2949,Bob White,64,93482.0,2023-05-03 20:00:00,Books,109.43,4.0
2950,Jane Smith,42,31939.0,2023-05-03 21:00:00,Sports,238.36,2.0
2951,Charlie Gray,47,74175.0,2023-05-03 22:00:00,Electronics,437.53,5.0
2952,Alice Brown,23,117130.0,2023-05-03 23:00:00,Home & Kitchen,17.59,
2953,Bob White,44,74651.0,2023-05-04 00:00:00,Books,420.23,3.0
2954,Bob White,32,52527.0,2023-05-04 01:00:00,Clothing,433.21,4.0
2955,John Doe,48,22089.0,2023-05-04 02:00:00,Clothing,361.62,5.0
2956,John Doe,61,69566.0,2023-05-04 03:00:00,Home & Kitchen,303.36,2.0
2957,Bob White,39,63240.0,2023-05-04 04:00:00,Home & Kitchen,233.69,2.0
2958,Jane Smith,29,84325.0,2023-05-04 05:00:00,Home & Kitchen,335.01,1.0
2959,Alice Brown,27,52268.0,2023-05-04 06:00:00,Sports,404.26,2.0
2960,John Doe,38,32362.0,2023-05-04 07:00:00,Home & Kitchen,120.69,5.0
2961,Jane Smith,64,53403.0,2023-05-04 08:00:00,Sports,455.33,2.0
2962,Charlie Gray,48,72527.0,2023-05-04 09:00:00,Books,146.22,2.0
2963,John Doe,53,38835.0,2023-05-04 10:00:00,Books,11.72,5.0
2964,Jane Smith,27,117948.0,2023-05-04 11:00:00,Sports,346.13,5.0
2965,Jane Smith,36,37020.0,2023-05-04 12:00:00,Electronics,459.04,2.0
2966,Alice Brown,40,63485.0,2023-05-04 13:00:00,Electronics,434.4,4.0
2967,Alice Brown,63,42917.0,2023-05-04 14:00:00,Books,99.21,3.0
2968,Charlie Gray,27,74071.0,2023-05-04 15:00:00,,476.45,1.0
2969,Jane Smith,44,35568.0,2023-05-04 16:00:00,Electronics,470.5,1.0
2970,Jane Smith,60,32926.0,2023-05-04 17:00:00,Electronics,328.14,3.0
2971,Alice Brown,19,37873.0,2023-05-04 18:00:00,Sports,131.51,5.0
2972,John Doe,28,82051.0,2023-05-04 19:00:00,Electronics,212.13,5.0
2973,John Doe,25,32150.0,2023-05-04 20:00:00,Clothing,270.06,5.0
2974,Bob White,36,72625.0,2023-05-04 21:00:00,Electronics,265.87,2.0
2975,Alice Brown,33,27914.0,2023-05-04 22:00:00,Electronics,291.89,3.0
2976,Bob White,21,101099.0,2023-05-04 23:00:00,Clothing,131.75,1.0
2977,Alice Brown,31,115487.0,2023-05-05 00:00:00,Home & Kitchen,99.52,5.0
2978,Charlie Gray,39,106071.0,2023-05-05 01:00:00,Clothing,487.44,
2979,Jane Smith,34,81934.0,2023-05-05 02:00:00,Books,65.81,4.0
2980,Charlie Gray,60,109553.0,2023-05-05 03:00:00,Books,165.81,1.0
2981,Alice Brown,43,76271.0,2023-05-05 04:00:00,Books,485.37,2.0
2982,Jane Smith,52,110523.0,2023-05-05 05:00:00,Home & Kitchen,362.28,4.0
2983,John Doe,53,44489.0,2023-05-05 06:00:00,Home & Kitchen,283.55,3.0
2984,John Doe,62,78504.0,2023-05-05 07:00:00,Books,11.83,2.0
2985,Bob White,47,28531.0,2023-05-05 08:00:00,Electronics,436.47,
2986,Alice Brown,38,80760.0,2023-05-05 09:00:00,Sports,382.95,3.0
2987,Alice Brown,37,117017.0,2023-05-05 10:00:00,Sports,54.97,2.0
2988,John Doe,59,90676.0,2023-05-05 11:00:00,Home & Kitchen,405.84,3.0
2989,Charlie Gray,43,104972.0,2023-05-05 12:00:00,Home & Kitchen,134.67,
2990,Jane Smith,29,116409.0,2023-05-05 13:00:00,Sports,405.46,3.0
2991,Charlie Gray,25,30774.0,2023-05-05 14:00:00,,422.18,3.0
2992,Charlie Gray,52,106921.0,2023-05-05 15:00:00,Electronics,219.63,4.0
2993,John Doe,46,51220.0,2023-05-05 16:00:00,Home & Kitchen,44.62,3.0
2994,John Doe,59,37323.0,2023-05-05 17:00:00,Electronics,282.21,2.0
2995,John Doe,24,116012.0,2023-05-05 18:00:00,Sports,279.01,3.0
2996,Bob White,27,60740.0,2023-05-05 19:00:00,Home & Kitchen,403.36,1.0
2997,Charlie Gray,56,74967.0,2023-05-05 20:00:00,Clothing,50.79,2.0
2998,Alice Brown,37,100826.0,2023-05-05 21:00:00,Home & Kitchen,351.14,5.0
2999,Jane Smith,45,22699.0,2023-05-05 22:00:00,Books,422.6,2.0
3000,Bob White,31,114691.0,2023-05-05 23:00:00,Electronics,266.21,4.0
3001,Alice Brown,29,106018.0,2023-05-06 00:00:00,Electronics,159.32,3.0
3002,Charlie Gray,25,110786.0,2023-05-06 01:00:00,Sports,126.39,4.0
3003,John Doe,24,72577.0,2023-05-06 02:00:00,Home & Kitchen,160.31,3.0
3004,Charlie Gray,22,28349.0,2023-05-06 03:00:00,Sports,448.1,1.0
3005,Jane Smith,18,26726.0,2023-05-06 04:00:00,Home & Kitchen,350.22,3.0
3006,Bob White,64,82325.0,2023-05-06 05:00:00,Home & Kitchen,334.11,4.0
3007,Bob White,26,36065.0,2023-05-06 06:00:00,Clothing,40.18,2.0
3008,Jane Smith,61,93617.0,2023-05-06 07:00:00,Electronics,308.42,4.0
3009,Alice Brown,35,101433.0,2023-05-06 08:00:00,Books,430.52,5.0
3010,Alice Brown,60,61424.0,2023-05-06 09:00:00,Books,99.81,2.0
3011,Bob White,59,79565.0,2023-05-06 10:00:00,Electronics,133.53,2.0
3012,Bob White,27,51627.0,2023-05-06 11:00:00,Sports,487.77,3.0
3013,John Doe,18,32785.0,2023-05-06 12:00:00,Books,275.24,2.0
3014,Alice Brown,37,43352.0,2023-05-06 13:00:00,Clothing,356.1,
3015,Jane Smith,60,86975.0,2023-05-06 14:00:00,Clothing,172.17,
3016,Alice Brown,46,23036.0,2023-05-06 15:00:00,Clothing,138.65,3.0
3017,John Doe,19,67343.0,2023-05-06 16:00:00,Books,31.16,2.0
3018,Bob White,43,28513.0,2023-05-06 17:00:00,Clothing,107.48,3.0
3019,Bob White,28,108717.0,2023-05-06 18:00:00,Clothing,322.33,3.0
3020,John Doe,42,67241.0,2023-05-06 19:00:00,Sports,158.96,5.0
3021,Jane Smith,51,33415.0,2023-05-06 20:00:00,Electronics,80.43,5.0
3022,Bob White,58,80328.0,2023-05-06 21:00:00,Books,48.81,5.0
3023,Charlie Gray,18,81124.0,2023-05-06 22:00:00,Electronics,431.85,
3024,Bob White,48,73896.0,2023-05-06 23:00:00,Clothing,244.8,3.0
3025,Charlie Gray,55,53911.0,2023-05-07 00:00:00,Sports,195.4,4.0
3026,John Doe,39,108132.0,2023-05-07 01:00:00,Electronics,100.69,2.0
3027,John Doe,19,26205.0,2023-05-07 02:00:00,,243.03,4.0
3028,Bob White,64,95407.0,2023-05-07 03:00:00,Books,459.48,3.0
3029,Alice Brown,18,101633.0,2023-05-07 04:00:00,Clothing,199.8,3.0
3030,Charlie Gray,41,104088.0,2023-05-07 05:00:00,Clothing,39.2,1.0
3031,Jane Smith,53,43043.0,2023-05-07 06:00:00,Home & Kitchen,381.92,3.0
3032,Bob White,62,52148.0,2023-05-07 07:00:00,Clothing,118.93,3.0
3033,Jane Smith,53,63638.0,2023-05-07 08:00:00,Electronics,357.28,5.0
3034,Bob White,64,80785.0,2023-05-07 09:00:00,Clothing,372.39,
3035,Alice Brown,51,33543.0,2023-05-07 10:00:00,Electronics,403.84,
3036,Alice Brown,26,96971.0,2023-05-07 11:00:00,Electronics,112.61,2.0
3037,Alice Brown,29,91373.0,2023-05-07 12:00:00,Books,80.96,5.0
3038,Alice Brown,63,64250.0,2023-05-07 13:00:00,Books,165.45,4.0
3039,John Doe,37,104592.0,2023-05-07 14:00:00,Books,343.86,
3040,John Doe,21,79723.0,2023-05-07 15:00:00,Books,474.73,3.0
3041,Charlie Gray,32,110010.0,2023-05-07 16:00:00,Home & Kitchen,337.56,1.0
3042,Jane Smith,21,82711.0,2023-05-07 17:00:00,Home & Kitchen,490.64,4.0
3043,Bob White,22,37569.0,2023-05-07 18:00:00,Sports,313.27,4.0
3044,Bob White,27,107811.0,2023-05-07 19:00:00,Electronics,481.48,3.0
3045,John Doe,61,58890.0,2023-05-07 20:00:00,Sports,363.43,1.0
3046,Bob White,61,44043.0,2023-05-07 21:00:00,Home & Kitchen,174.25,
3047,John Doe,57,56146.0,2023-05-07 22:00:00,Sports,341.86,2.0
3048,Charlie Gray,53,76297.0,2023-05-07 23:00:00,Electronics,91.81,1.0
3049,Jane Smith,52,61375.0,2023-05-08 00:00:00,Books,210.8,3.0
3050,Charlie Gray,18,63905.0,2023-05-08 01:00:00,,176.5,3.0
3051,Alice Brown,35,36953.0,2023-05-08 02:00:00,Home & Kitchen,399.37,4.0
3052,Alice Brown,48,24245.0,2023-05-08 03:00:00,Electronics,430.0,3.0
3053,Alice Brown,63,87602.0,2023-05-08 04:00:00,Clothing,379.91,3.0
3054,Charlie Gray,23,109817.0,2023-05-08 05:00:00,Home & Kitchen,420.57,
3055,Bob White,23,108419.0,2023-05-08 06:00:00,Electronics,43.34,2.0
3056,Jane Smith,59,36273.0,2023-05-08 07:00:00,Home & Kitchen,419.25,4.0
3057,Alice Brown,36,54737.0,2023-05-08 08:00:00,Electronics,113.05,2.0
3058,Alice Brown,49,31277.0,2023-05-08 09:00:00,Home & Kitchen,382.05,3.0
3059,Alice Brown,59,55116.0,2023-05-08 10:00:00,Home & Kitchen,244.86,4.0
3060,Jane Smith,47,25975.0,2023-05-08 11:00:00,Books,127.13,4.0
3061,Alice Brown,43,109390.0,2023-05-08 12:00:00,Electronics,394.19,4.0
3062,Jane Smith,20,49934.0,2023-05-08 13:00:00,Sports,17.5,2.0
3063,Alice Brown,50,,2023-05-08 14:00:00,Clothing,495.12,3.0
3064,Charlie Gray,48,84435.0,2023-05-08 15:00:00,Home & Kitchen,259.39,3.0
3065,Charlie Gray,64,55939.0,2023-05-08 16:00:00,Books,214.72,2.0
3066,Jane Smith,37,63470.0,2023-05-08 17:00:00,Sports,283.23,4.0
3067,Charlie Gray,21,62541.0,2023-05-08 18:00:00,Home & Kitchen,442.95,
3068,Jane Smith,49,29094.0,2023-05-08 19:00:00,Electronics,145.33,4.0
3069,Charlie Gray,35,57680.0,2023-05-08 20:00:00,Clothing,129.41,3.0
3070,Charlie Gray,27,29180.0,2023-05-08 21:00:00,Sports,366.43,3.0
3071,Jane Smith,39,22142.0,2023-05-08 22:00:00,Clothing,219.61,5.0
3072,Bob White,34,51313.0,2023-05-08 23:00:00,Home & Kitchen,250.8,3.0
3073,Charlie Gray,59,49804.0,2023-05-09 00:00:00,Books,246.28,4.0
3074,Alice Brown,21,44734.0,2023-05-09 01:00:00,Sports,403.0,3.0
3075,Bob White,54,26499.0,2023-05-09 02:00:00,Home & Kitchen,114.45,4.0
3076,Jane Smith,24,74801.0,2023-05-09 03:00:00,Home & Kitchen,158.81,5.0
3077,Bob White,25,57065.0,2023-05-09 04:00:00,Clothing,236.91,
3078,John Doe,18,107302.0,2023-05-09 05:00:00,Books,58.92,
3079,John Doe,25,30789.0,2023-05-09 06:00:00,Sports,129.24,1.0
3080,Charlie Gray,36,23756.0,2023-05-09 07:00:00,Clothing,397.11,3.0
3081,Charlie Gray,34,105019.0,2023-05-09 08:00:00,Clothing,268.86,3.0
3082,Alice Brown,58,52698.0,2023-05-09 09:00:00,Home & Kitchen,309.3,
3083,Bob White,26,119345.0,2023-05-09 10:00:00,Home & Kitchen,171.07,1.0
3084,John Doe,33,88597.0,2023-05-09 11:00:00,,302.4,3.0
3085,Charlie Gray,62,94760.0,2023-05-09 12:00:00,Electronics,182.41,5.0
3086,Bob White,54,119178.0,2023-05-09 13:00:00,Sports,140.58,5.0
3087,Charlie Gray,44,24135.0,2023-05-09 14:00:00,Sports,181.57,
3088,Charlie Gray,19,57476.0,2023-05-09 15:00:00,,463.3,2.0
3089,John Doe,53,43645.0,2023-05-09 16:00:00,Electronics,292.5,2.0
3090,John Doe,29,68110.0,2023-05-09 17:00:00,Books,220.14,4.0
3091,Charlie Gray,52,110169.0,2023-05-09 18:00:00,Books,391.05,3.0
3092,Jane Smith,48,63969.0,2023-05-09 19:00:00,Electronics,57.52,4.0
3093,Charlie Gray,36,107748.0,2023-05-09 20:00:00,Electronics,281.44,2.0
3094,Charlie Gray,43,26761.0,2023-05-09 21:00:00,Electronics,153.64,
3095,Alice Brown,53,23610.0,2023-05-09 22:00:00,Books,179.51,2.0
3096,Alice Brown,21,54860.0,2023-05-09 23:00:00,Sports,274.87,3.0
3097,Alice Brown,60,119277.0,2023-05-10 00:00:00,Books,360.8,4.0
3098,Jane Smith,48,55230.0,2023-05-10 01:00:00,Clothing,428.91,
3099,Jane Smith,30,79427.0,2023-05-10 02:00:00,Home & Kitchen,498.97,3.0
3100,Charlie Gray,60,115142.0,2023-05-10 03:00:00,Sports,163.82,2.0
3101,Alice Brown,56,25425.0,2023-05-10 04:00:00,Clothing,168.04,4.0
3102,Jane Smith,63,,2023-05-10 05:00:00,Sports,495.72,2.0
3103,John Doe,21,34373.0,2023-05-10 06:00:00,Clothing,212.92,3.0
3104,Charlie Gray,57,104206.0,2023-05-10 07:00:00,Home & Kitchen,275.52,2.0
3105,Bob White,61,96682.0,2023-05-10 08:00:00,Home & Kitchen,349.96,2.0
3106,Charlie Gray,30,79216.0,2023-05-10 09:00:00,Sports,406.34,5.0
3107,Bob White,58,50281.0,2023-05-10 10:00:00,Books,277.05,4.0
3108,Alice Brown,26,36050.0,2023-05-10 11:00:00,Clothing,128.89,4.0
3109,Bob White,19,119786.0,2023-05-10 12:00:00,Home & Kitchen,60.75,2.0
3110,Alice Brown,52,22214.0,2023-05-10 13:00:00,Clothing,388.66,
3111,John Doe,29,23834.0,2023-05-10 14:00:00,Electronics,47.53,1.0
3112,Bob White,34,97659.0,2023-05-10 15:00:00,Books,99.06,
3113,Charlie Gray,21,106747.0,2023-05-10 16:00:00,Books,107.15,2.0
3114,Alice Brown,31,21686.0,2023-05-10 17:00:00,Sports,22.28,1.0
3115,Charlie Gray,38,60301.0,2023-05-10 18:00:00,Clothing,425.85,3.0
3116,Jane Smith,58,26464.0,2023-05-10 19:00:00,Clothing,406.56,3.0
3117,Alice Brown,25,35664.0,2023-05-10 20:00:00,Home & Kitchen,138.7,4.0
3118,Bob White,50,29148.0,2023-05-10 21:00:00,Electronics,394.86,4.0
3119,Alice Brown,62,53973.0,2023-05-10 22:00:00,Electronics,190.51,3.0
3120,Charlie Gray,45,62636.0,2023-05-10 23:00:00,Clothing,47.12,4.0
3121,John Doe,20,86503.0,2023-05-11 00:00:00,Home & Kitchen,259.87,4.0
3122,Alice Brown,31,107122.0,2023-05-11 01:00:00,Books,138.49,
3123,Bob White,36,24759.0,2023-05-11 02:00:00,Sports,55.56,1.0
3124,Jane Smith,23,22151.0,2023-05-11 03:00:00,Books,125.61,4.0
3125,John Doe,53,111770.0,2023-05-11 04:00:00,Electronics,136.52,4.0
3126,Jane Smith,37,48324.0,2023-05-11 05:00:00,Electronics,281.35,3.0
3127,Alice Brown,18,32569.0,2023-05-11 06:00:00,Clothing,306.08,5.0
3128,Charlie Gray,27,62921.0,2023-05-11 07:00:00,Electronics,78.82,
3129,Charlie Gray,30,101882.0,2023-05-11 08:00:00,Home & Kitchen,390.99,2.0
3130,Bob White,29,108543.0,2023-05-11 09:00:00,Books,467.77,5.0
3131,Charlie Gray,28,44322.0,2023-05-11 10:00:00,Clothing,119.07,3.0
3132,John Doe,53,116872.0,2023-05-11 11:00:00,Home & Kitchen,20.72,4.0
3133,Charlie Gray,34,,2023-05-11 12:00:00,Home & Kitchen,417.98,2.0
3134,Bob White,64,60264.0,2023-05-11 13:00:00,Sports,369.36,5.0
3135,Alice Brown,46,60512.0,2023-05-11 14:00:00,Electronics,144.86,3.0
3136,Alice Brown,20,111789.0,2023-05-11 15:00:00,Electronics,259.57,4.0
3137,Charlie Gray,46,53215.0,2023-05-11 16:00:00,Home & Kitchen,360.44,5.0
3138,Jane Smith,27,26431.0,2023-05-11 17:00:00,Clothing,112.54,4.0
3139,Alice Brown,63,72931.0,2023-05-11 18:00:00,Home & Kitchen,144.02,4.0
3140,Charlie Gray,36,107227.0,2023-05-11 19:00:00,Home & Kitchen,329.8,1.0
3141,Bob White,21,118916.0,2023-05-11 20:00:00,Electronics,224.29,4.0
3142,Charlie Gray,63,75700.0,2023-05-11 21:00:00,Books,37.16,3.0
3143,Alice Brown,55,92041.0,2023-05-11 22:00:00,Electronics,269.93,5.0
3144,Bob White,29,31418.0,2023-05-11 23:00:00,Sports,433.29,3.0
3145,Charlie Gray,48,71844.0,2023-05-12 00:00:00,Sports,173.52,5.0
3146,John Doe,19,118261.0,2023-05-12 01:00:00,Clothing,160.35,5.0
3147,Bob White,18,61683.0,2023-05-12 02:00:00,Books,29.92,4.0
3148,John Doe,34,47755.0,2023-05-12 03:00:00,Home & Kitchen,76.77,1.0
3149,Jane Smith,42,,2023-05-12 04:00:00,Books,51.93,2.0
3150,Bob White,22,117322.0,2023-05-12 05:00:00,Electronics,279.7,2.0
3151,John Doe,31,33440.0,2023-05-12 06:00:00,Electronics,191.65,4.0
3152,Alice Brown,27,,2023-05-12 07:00:00,Home & Kitchen,234.25,5.0
3153,Alice Brown,38,63183.0,2023-05-12 08:00:00,Home & Kitchen,380.52,4.0
3154,Jane Smith,42,62776.0,2023-05-12 09:00:00,Sports,499.2,2.0
3155,Bob White,52,32377.0,2023-05-12 10:00:00,Electronics,469.66,3.0
3156,Bob White,20,95640.0,2023-05-12 11:00:00,Electronics,85.71,3.0
3157,Bob White,35,111970.0,2023-05-12 12:00:00,Sports,340.32,1.0
3158,Jane Smith,53,57982.0,2023-05-12 13:00:00,Clothing,208.44,5.0
3159,Bob White,56,38010.0,2023-05-12 14:00:00,Clothing,41.16,4.0
3160,Alice Brown,50,33230.0,2023-05-12 15:00:00,Sports,281.41,2.0
3161,John Doe,34,113664.0,2023-05-12 16:00:00,Electronics,167.22,
3162,Alice Brown,57,59991.0,2023-05-12 17:00:00,Electronics,279.42,3.0
3163,Alice Brown,23,23471.0,2023-05-12 18:00:00,Clothing,236.17,1.0
3164,John Doe,51,50638.0,2023-05-12 19:00:00,Home & Kitchen,150.28,4.0
3165,Alice Brown,43,98565.0,2023-05-12 20:00:00,Home & Kitchen,191.45,3.0
3166,Jane Smith,59,27257.0,2023-05-12 21:00:00,Sports,411.18,3.0
3167,John Doe,48,38485.0,2023-05-12 22:00:00,Home & Kitchen,440.65,4.0
3168,Alice Brown,45,92442.0,2023-05-12 23:00:00,Clothing,158.1,2.0
3169,Charlie Gray,53,74830.0,2023-05-13 00:00:00,Books,312.01,
3170,Alice Brown,30,30897.0,2023-05-13 01:00:00,Sports,426.82,5.0
3171,Jane Smith,38,27213.0,2023-05-13 02:00:00,Electronics,396.34,
3172,Bob White,43,79509.0,2023-05-13 03:00:00,Books,168.11,
3173,Alice Brown,48,24312.0,2023-05-13 04:00:00,Clothing,73.52,3.0
3174,Bob White,33,75929.0,2023-05-13 05:00:00,,312.57,3.0
3175,Charlie Gray,48,119481.0,2023-05-13 06:00:00,Home & Kitchen,38.61,3.0
3176,Alice Brown,30,109599.0,2023-05-13 07:00:00,Sports,411.46,2.0
3177,John Doe,47,64561.0,2023-05-13 08:00:00,Home & Kitchen,234.0,3.0
3178,Bob White,49,96992.0,2023-05-13 09:00:00,Sports,360.98,3.0
3179,Charlie Gray,22,110989.0,2023-05-13 10:00:00,Clothing,92.86,2.0
3180,John Doe,29,99750.0,2023-05-13 11:00:00,Clothing,88.27,4.0
3181,John Doe,56,119485.0,2023-05-13 12:00:00,Electronics,107.94,
3182,John Doe,58,25728.0,2023-05-13 13:00:00,Sports,387.59,2.0
3183,John Doe,54,106808.0,2023-05-13 14:00:00,Books,141.1,1.0
3184,Alice Brown,21,44610.0,2023-05-13 15:00:00,Home & Kitchen,473.06,5.0
3185,Alice Brown,59,50033.0,2023-05-13 16:00:00,Sports,40.18,3.0
3186,Alice Brown,60,100760.0,2023-05-13 17:00:00,Books,321.48,1.0
3187,Charlie Gray,46,97213.0,2023-05-13 18:00:00,Home & Kitchen,399.61,2.0
3188,Charlie Gray,58,70850.0,2023-05-13 19:00:00,Clothing,277.26,4.0
3189,Charlie Gray,22,58433.0,2023-05-13 20:00:00,Clothing,9.18,3.0
3190,Jane Smith,28,92590.0,2023-05-13 21:00:00,Electronics,465.31,2.0
3191,Charlie Gray,47,100780.0,2023-05-13 22:00:00,Clothing,312.97,3.0
3192,Alice Brown,26,88007.0,2023-05-13 23:00:00,Clothing,483.27,3.0
3193,Alice Brown,45,79892.0,2023-05-14 00:00:00,Clothing,124.09,2.0
3194,Jane Smith,39,118301.0,2023-05-14 01:00:00,Sports,217.68,5.0
3195,Jane Smith,28,108865.0,2023-05-14 02:00:00,Electronics,180.54,5.0
3196,Charlie Gray,38,32281.0,2023-05-14 03:00:00,Sports,387.35,4.0
3197,Bob White,23,34220.0,2023-05-14 04:00:00,Books,246.23,2.0
3198,Jane Smith,43,25167.0,2023-05-14 05:00:00,Clothing,159.99,3.0
3199,John Doe,33,101036.0,2023-05-14 06:00:00,Books,81.48,4.0
3200,Alice Brown,31,76022.0,2023-05-14 07:00:00,Books,233.98,4.0
3201,John Doe,52,29564.0,2023-05-14 08:00:00,Sports,463.0,
3202,Alice Brown,59,56384.0,2023-05-14 09:00:00,Clothing,266.64,2.0
3203,Alice Brown,53,38966.0,2023-05-14 10:00:00,Sports,40.04,3.0
3204,Jane Smith,39,49250.0,2023-05-14 11:00:00,Home & Kitchen,371.34,2.0
3205,Jane Smith,19,39103.0,2023-05-14 12:00:00,Home & Kitchen,365.24,
3206,John Doe,30,89046.0,2023-05-14 13:00:00,Clothing,23.77,5.0
3207,Alice Brown,28,109399.0,2023-05-14 14:00:00,Books,312.06,3.0
3208,John Doe,29,37603.0,2023-05-14 15:00:00,Sports,470.02,4.0
3209,Bob White,50,63552.0,2023-05-14 16:00:00,Books,418.4,4.0
3210,John Doe,39,96432.0,2023-05-14 17:00:00,Home & Kitchen,475.67,4.0
3211,Charlie Gray,26,114131.0,2023-05-14 18:00:00,Sports,64.67,2.0
3212,John Doe,61,113956.0,2023-05-14 19:00:00,Sports,109.42,1.0
3213,Charlie Gray,24,37666.0,2023-05-14 20:00:00,Sports,110.91,5.0
3214,Charlie Gray,34,36244.0,2023-05-14 21:00:00,Clothing,457.23,4.0
3215,Charlie Gray,27,107270.0,2023-05-14 22:00:00,Clothing,175.26,5.0
3216,Bob White,55,84706.0,2023-05-14 23:00:00,Clothing,202.68,2.0
3217,John Doe,56,57156.0,2023-05-15 00:00:00,Sports,436.95,3.0
3218,John Doe,63,53312.0,2023-05-15 01:00:00,Books,317.34,2.0
3219,Bob White,42,117461.0,2023-05-15 02:00:00,Electronics,199.21,5.0
3220,Alice Brown,44,64802.0,2023-05-15 03:00:00,Books,41.07,3.0
3221,Jane Smith,47,95439.0,2023-05-15 04:00:00,Home & Kitchen,24.82,
3222,John Doe,47,47281.0,2023-05-15 05:00:00,Home & Kitchen,159.58,
3223,Jane Smith,60,68732.0,2023-05-15 06:00:00,Clothing,150.19,4.0
3224,Bob White,51,53412.0,2023-05-15 07:00:00,Electronics,332.68,3.0
3225,Alice Brown,50,84520.0,2023-05-15 08:00:00,Clothing,225.96,4.0
3226,Alice Brown,49,25323.0,2023-05-15 09:00:00,Books,342.74,1.0
3227,Alice Brown,59,107567.0,2023-05-15 10:00:00,Clothing,169.37,2.0
3228,Bob White,29,43217.0,2023-05-15 11:00:00,Home & Kitchen,458.86,3.0
3229,Charlie Gray,58,63002.0,2023-05-15 12:00:00,Home & Kitchen,52.12,4.0
3230,Charlie Gray,40,80661.0,2023-05-15 13:00:00,Clothing,252.2,
3231,Jane Smith,46,76828.0,2023-05-15 14:00:00,Books,456.42,1.0
3232,Charlie Gray,60,22232.0,2023-05-15 15:00:00,Sports,343.39,1.0
3233,Charlie Gray,18,29784.0,2023-05-15 16:00:00,Books,42.23,3.0
3234,Alice Brown,37,50058.0,2023-05-15 17:00:00,Clothing,429.18,2.0
3235,Alice Brown,27,90464.0,2023-05-15 18:00:00,Books,121.12,4.0
3236,Jane Smith,36,80094.0,2023-05-15 19:00:00,Home & Kitchen,258.91,2.0
3237,John Doe,40,46628.0,2023-05-15 20:00:00,Electronics,153.87,4.0
3238,Jane Smith,38,69557.0,2023-05-15 21:00:00,Home & Kitchen,210.64,2.0
3239,Jane Smith,60,22944.0,2023-05-15 22:00:00,Home & Kitchen,473.66,2.0
3240,Bob White,52,44750.0,2023-05-15 23:00:00,Sports,75.62,3.0
3241,Bob White,49,116176.0,2023-05-16 00:00:00,Clothing,129.4,4.0
3242,Jane Smith,27,98979.0,2023-05-16 01:00:00,Sports,170.27,2.0
3243,Jane Smith,19,42421.0,2023-05-16 02:00:00,Sports,333.96,2.0
3244,Jane Smith,53,24695.0,2023-05-16 03:00:00,Clothing,383.36,3.0
3245,Charlie Gray,23,27967.0,2023-05-16 04:00:00,Books,272.34,
3246,Bob White,60,61069.0,2023-05-16 05:00:00,Electronics,299.95,2.0
3247,Jane Smith,34,76897.0,2023-05-16 06:00:00,Sports,236.52,
3248,Alice Brown,32,43139.0,2023-05-16 07:00:00,Sports,150.98,2.0
3249,Alice Brown,53,66532.0,2023-05-16 08:00:00,Books,293.33,4.0
3250,Charlie Gray,41,59750.0,2023-05-16 09:00:00,Clothing,165.46,2.0
3251,Charlie Gray,57,40707.0,2023-05-16 10:00:00,Home & Kitchen,222.95,2.0
3252,John Doe,46,24839.0,2023-05-16 11:00:00,Books,447.97,2.0
3253,John Doe,31,53514.0,2023-05-16 12:00:00,Home & Kitchen,458.94,3.0
3254,John Doe,19,36135.0,2023-05-16 13:00:00,Electronics,150.19,5.0
3255,Charlie Gray,39,105539.0,2023-05-16 14:00:00,Sports,210.36,1.0
3256,Charlie Gray,64,75786.0,2023-05-16 15:00:00,Electronics,429.72,5.0
3257,Charlie Gray,23,29483.0,2023-05-16 16:00:00,Home & Kitchen,469.31,2.0
3258,Alice Brown,26,112673.0,2023-05-16 17:00:00,Home & Kitchen,499.66,4.0
3259,Charlie Gray,29,61618.0,2023-05-16 18:00:00,Home & Kitchen,207.05,3.0
3260,Alice Brown,59,29556.0,2023-05-16 19:00:00,Sports,210.96,1.0
3261,John Doe,56,87888.0,2023-05-16 20:00:00,Clothing,281.8,2.0
3262,John Doe,22,36164.0,2023-05-16 21:00:00,Clothing,84.81,4.0
3263,John Doe,57,60627.0,2023-05-16 22:00:00,Sports,350.57,1.0
3264,Jane Smith,61,84475.0,2023-05-16 23:00:00,Clothing,400.94,2.0
3265,Jane Smith,18,60160.0,2023-05-17 00:00:00,Clothing,412.47,2.0
3266,Bob White,27,92489.0,2023-05-17 01:00:00,Sports,8.33,3.0
3267,Bob White,28,94502.0,2023-05-17 02:00:00,Clothing,489.9,3.0
3268,Bob White,44,24905.0,2023-05-17 03:00:00,Clothing,294.88,4.0
3269,Jane Smith,40,83672.0,2023-05-17 04:00:00,Books,9.55,2.0
3270,Jane Smith,37,82223.0,2023-05-17 05:00:00,Electronics,334.81,1.0
3271,Bob White,22,117252.0,2023-05-17 06:00:00,Electronics,152.75,4.0
3272,Bob White,30,70802.0,2023-05-17 07:00:00,Electronics,117.22,4.0
3273,Charlie Gray,27,56248.0,2023-05-17 08:00:00,Books,497.22,1.0
3274,Bob White,53,110411.0,2023-05-17 09:00:00,Electronics,18.98,3.0
